1    1.47496e-08    28.745    0.006    109.563    189.891
2    8.53054e-08    4.162    0.006    104.056    366.945
3    9.76143e-08    1.763    0.005    94.193    528.838
4    1.05326e-07    1.005    0.005    84.369    675.859
5    1.09128e-07    0.623    0.005    77.898    811.897
6    1.10379e-07    0.393    0.004    68.13    934.676
7    1.10514e-07    0.278    0.003    59.82    1045.133
8    1.10207e-07    0.243    0.002    53.992    1148.939
9    1.09855e-07    0.201    0.002    46.293    1241.247
10    1.09574e-07    0.164    0.001    39.027    1322.691
11    1.09442e-07    0.136    0.0    33.257    1392.333
12    1.09322e-07    0.092    0.0    26.092    1452.294
13    1.09303e-07    0.038    0.0    22.238    1505.844
14    1.09286e-07    0.0    0.0    20.36    1538.243
