1    -1.6925e-07    102.488    0.023    114.557    231.222
2    7.30354e-08    35.854    0.023    108.719    450.431
3    7.5944e-08    16.218    0.023    109.807    664.162
4    7.84924e-08    9.882    0.023    107.338    872.487
5    8.04622e-08    6.924    0.022    105.64    1075.725
6    8.27191e-08    5.179    0.022    103.894    1277.285
7    8.61494e-08    4.138    0.022    101.366    1472.808
8    8.98183e-08    3.39    0.022    99.041    1666.485
9    9.29785e-08    2.851    0.022    97.629    1856.462
10    9.6648e-08    2.436    0.022    95.345    2036.865
11    9.91963e-08    2.12    0.022    93.049    2216.806
12    1.0096e-07    1.888    0.022    89.764    2390.305
13    1.02634e-07    1.676    0.021    87.878    2561.184
14    1.04221e-07    1.482    0.021    85.404    2728.233
15    1.05408e-07    1.327    0.021    83.479    2891.35
16    1.06699e-07    1.173    0.02    80.862    3049.529
17    1.0774e-07    1.053    0.02    79.138    3205.508
18    1.08596e-07    0.933    0.019    78.136    3358.809
19    1.09244e-07    0.835    0.019    76.197    3508.471
20    1.09804e-07    0.743    0.018    73.779    3654.996
21    1.10031e-07    0.669    0.017    74.035    3801.354
22    1.1025e-07    0.6    0.016    72.009    3945.513
23    1.10345e-07    0.532    0.016    69.71    4087.059
24    1.10531e-07    0.485    0.015    68.217    4225.016
25    1.10564e-07    0.44    0.014    65.994    4357.447
26    1.10494e-07    0.423    0.013    63.596    4486.746
27    1.1046e-07    0.411    0.013    62.576    4611.32
28    1.10462e-07    0.403    0.012    59.736    4732.64
29    1.10375e-07    0.4    0.011    57.125    4848.514
30    1.10265e-07    0.397    0.01    55.1    4961.47
31    1.10183e-07    0.393    0.009    53.132    5073.001
32    1.10076e-07    0.381    0.009    52.275    5180.513
33    1.10064e-07    0.367    0.008    50.03    5284.642
34    1.09938e-07    0.346    0.007    48.175    5384.917
35    1.09827e-07    0.327    0.006    46.318    5481.092
36    1.09754e-07    0.305    0.006    44.406    5575.682
37    1.09697e-07    0.285    0.005    43.191    5669.902
38    1.09669e-07    0.262    0.004    41.584    5758.82
39    1.09621e-07    0.244    0.004    38.602    5844.965
40    1.09547e-07    0.237    0.003    36.2    5926.543
41    1.09543e-07    0.225    0.003    34.775    6006.298
42    1.09501e-07    0.21    0.002    33.505    6080.262
43    1.0948e-07    0.19    0.002    29.279    6147.947
44    1.09457e-07    0.165    0.001    25.93    6210.161
45    1.09428e-07    0.139    0.001    23.417    6268.495
46    1.09428e-07    0.112    0.001    22.173    6325.493
47    1.09417e-07    0.088    0.001    19.901    6378.02
48    1.09409e-07    0.067    0.001    17.336    6427.512
49    1.09408e-07    0.052    0.001    15.393    6472.842
50    1.09403e-07    0.038    0.001    13.424    6515.588
51    1.09395e-07    0.025    0.0    12.447    6556.309
52    1.0939e-07    0.017    0.0    10.567    6593.3
53    1.09386e-07    0.01    0.0    8.942    6627.751
54    1.09384e-07    0.007    0.0    7.853    6660.575
55    1.09383e-07    0.003    0.0    7.31    6692.041
56    1.09383e-07    0.0    0.0    6.674    6714.911
