1    -2.34761e-07    181.169    0.042    124.646    273.701
2    -8.69023e-08    85.036    0.041    112.533    536.102
3    1.28042e-07    46.392    0.041    110.361    782.71
4    3.87129e-08    28.504    0.041    108.233    1023.981
5    9.75649e-08    20.71    0.041    108.955    1265.646
6    5.93041e-08    16.23    0.04    110.978    1508.855
7    9.19399e-08    13.466    0.04    109.503    1749.967
8    6.85706e-08    11.57    0.04    115.509    1991.916
9    9.1442e-08    10.205    0.04    105.976    2223.845
10    7.49465e-08    9.176    0.04    106.711    2454.262
11    9.25461e-08    8.403    0.04    105.47    2681.719
12    8.04283e-08    7.78    0.04    104.406    2907.841
13    9.44382e-08    7.297    0.04    102.977    3131.255
14    8.53539e-08    6.888    0.04    101.78    3349.259
15    9.6644e-08    6.554    0.04    98.921    3565.018
16    8.99406e-08    6.256    0.039    98.228    3780.085
17    9.89018e-08    5.998    0.039    101.753    3998.431
18    9.40466e-08    5.745    0.039    98.118    4210.365
19    1.0108e-07    5.51    0.039    98.566    4422.91
20    9.74555e-08    5.266    0.039    97.201    4630.992
21    1.02714e-07    5.032    0.039    94.102    4835.351
22    1.00197e-07    4.789    0.039    94.026    5039.077
23    1.04149e-07    4.555    0.038    93.118    5238.196
24    1.02432e-07    4.314    0.038    91.659    5433.793
25    1.05506e-07    4.084    0.038    90.925    5628.203
26    1.04399e-07    3.85    0.037    89.889    5823.729
27    1.06562e-07    3.628    0.037    89.207    6013.771
28    1.06104e-07    3.403    0.036    87.212    6201.977
29    1.07611e-07    3.191    0.036    87.152    6388.79
30    1.0743e-07    2.976    0.035    86.12    6572.255
31    1.08442e-07    2.774    0.035    84.775    6753.453
32    1.08509e-07    2.571    0.034    84.492    6934.208
33    1.09077e-07    2.379    0.033    80.989    7109.501
34    1.09275e-07    2.188    0.033    78.57    7282.472
35    1.09653e-07    2.008    0.032    78.952    7453.939
36    1.0987e-07    1.83    0.031    77.057    7621.351
37    1.09953e-07    1.664    0.031    75.525    7785.858
38    1.10295e-07    1.502    0.03    74.084    7948.205
39    1.10221e-07    1.352    0.029    72.922    8106.545
40    1.10452e-07    1.212    0.029    71.866    8263.357
41    1.1037e-07    1.083    0.028    71.432    8419.352
42    1.10515e-07    0.968    0.027    71.245    8575.072
43    1.10532e-07    0.866    0.026    68.929    8725.899
44    1.10602e-07    0.778    0.026    68.731    8875.487
45    1.10578e-07    0.705    0.025    67.249    9023.283
46    1.105e-07    0.648    0.024    66.548    9168.829
47    1.105e-07    0.605    0.023    64.395    9310.573
48    1.10423e-07    0.575    0.022    64.614    9451.883
49    1.1051e-07    0.557    0.022    63.083    9590.589
50    1.1042e-07    0.545    0.021    60.446    9724.995
51    1.10368e-07    0.537    0.02    59.499    9857.728
52    1.10327e-07    0.529    0.019    59.034    9989.417
53    1.10249e-07    0.524    0.018    59.078    10122.159
54    1.1024e-07    0.514    0.018    58.785    10251.872
55    1.10136e-07    0.505    0.017    57.049    10378.534
56    1.10125e-07    0.494    0.016    55.755    10502.895
57    1.09989e-07    0.481    0.015    55.566    10625.557
58    1.10053e-07    0.466    0.015    53.148    10744.646
59    1.09926e-07    0.451    0.014    53.004    10862.278
60    1.10004e-07    0.434    0.013    52.235    10977.174
61    1.09888e-07    0.416    0.012    50.316    11090.331
62    1.0985e-07    0.397    0.012    49.998    11202.18
63    1.09816e-07    0.378    0.011    47.618    11310.134
64    1.09717e-07    0.357    0.01    45.878    11415.533
65    1.09732e-07    0.334    0.009    44.993    11519.415
66    1.09628e-07    0.313    0.009    43.366    11621.285
67    1.09646e-07    0.294    0.008    41.984    11719.734
68    1.0957e-07    0.277    0.008    40.963    11818.194
69    1.09573e-07    0.259    0.007    40.286    11914.227
70    1.09507e-07    0.248    0.006    39.099    12008.48
71    1.09528e-07    0.238    0.006    38.551    12100.054
72    1.09465e-07    0.231    0.005    37.308    12188.718
73    1.09496e-07    0.227    0.005    35.098    12275.485
74    1.09418e-07    0.224    0.004    33.708    12358.887
75    1.0945e-07    0.222    0.004    32.056    12439.783
76    1.09395e-07    0.222    0.003    30.722    12518.062
77    1.09419e-07    0.223    0.003    29.511    12594.482
78    1.0938e-07    0.222    0.003    28.799    12669.639
79    1.09384e-07    0.222    0.002    27.122    12741.562
80    1.09369e-07    0.22    0.002    26.167    12811.416
81    1.09347e-07    0.217    0.002    24.778    12879.373
82    1.09355e-07    0.211    0.002    23.904    12945.709
83    1.09325e-07    0.204    0.002    22.797    13010.668
84    1.09345e-07    0.192    0.002    21.992    13074.198
85    1.0931e-07    0.18    0.001    21.335    13135.354
86    1.09336e-07    0.164    0.001    20.045    13193.514
87    1.09299e-07    0.148    0.001    17.575    13247.446
88    1.09328e-07    0.132    0.001    16.263    13299.875
89    1.09291e-07    0.118    0.001    14.944    13349.485
90    1.09317e-07    0.101    0.001    13.56    13396.703
91    1.09291e-07    0.086    0.001    12.001    13441.229
92    1.09304e-07    0.071    0.001    10.876    13484.592
93    1.09295e-07    0.055    0.001    9.83    13525.375
94    1.09293e-07    0.041    0.001    8.469    13563.396
95    1.09298e-07    0.031    0.0    7.396    13599.904
96    1.0929e-07    0.021    0.0    6.394    13635.138
97    1.09294e-07    0.015    0.0    5.518    13668.621
98    1.09292e-07    0.007    0.0    4.766    13701.056
99    1.09292e-07    0.002    0.0    4.324    13732.38
100    1.09292e-07    0.0    0.0    3.865    13757.504
